CaseID,Weight,AttentionToPolitics,StateOfRegistration,VoteInPrimary,HopefulAboutUS,AfraidAboutUS,OutragedAboutUS,AngryAboutUS,HappyAboutUS,WorriedAboutUS,ProudAboutUS,IrritatedAboutUS,NervousAboutUS,PresApproval,BidenTherm,TrumpTherm,DemPartyTherm,GOPPartyTherm,SCOTUSTherm,RConservatism,BidenConservatism,TrumpConservatism,SCOTUSAbortionUpset,GeerVCTYear,GeerLookup,HowManyChildren,RHHLaborUnion,RFemale,RLatino,RAge,REducation
231217,NA,2,19,0,3,4,4,4,3,3,3,5,4,4,85,0,75,10,-6,4,4,5,6,1960,NA,0,0,1,0,64,4
231224,2.061954089,1,47,1,3,5,5,5,3,5,2,5,5,4,100,0,85,0,30,2,2,7,7,1976,NA,0,0,1,0,62,4
231231,0.451877897,4,37,1,1,1,4,3,1,5,1,5,1,4,85,0,85,3,75,NA,4,4,2,1952,NA,0,0,1,0,41,5
231255,2.21526617,4,NA,0,2,4,4,4,1,4,1,4,4,4,0,0,0,0,50,NA,1,7,4,1950,NA,0,0,0,0,24,2
231262,0.650520933,2,18,1,4,5,4,5,3,5,5,5,5,1,0,95,0,90,70,6,1,6,4,1950,NA,0,1,1,0,71,3
231279,NA,4,18,0,4,2,3,3,2,2,3,2,2,3,60,30,60,15,-6,2,4,3,6,1990,NA,0,0,1,1,39,5
231286,NA,3,6,0,2,4,4,4,1,5,1,5,4,4,85,50,60,60,-6,3,3,1,2,NA,NA,2,1,1,1,39,3
231293,1.364539488,2,4,1,3,2,3,3,2,3,3,3,3,2,30,60,30,60,70,6,1,6,4,NA,NA,0,0,0,0,NA,2
231309,0.763731471,2,31,1,2,1,1,1,3,2,1,1,2,2,40,60,40,60,85,5,2,6,3,1999,NA,0,1,0,0,56,2
231323,0.927438211,2,NA,0,3,4,3,5,3,4,3,5,3,1,0,100,0,85,60,4,3,4,4,1957,NA,3,0,1,0,51,1
231347,0.453498124,2,6,0,2,5,3,3,2,4,1,5,4,2,0,70,15,70,85,6,1,5,1,NA,NA,0,0,1,0,79,NA
231354,0.301776379,2,36,1,1,5,5,5,1,5,1,1,4,4,85,NA,85,15,60,2,3,7,7,1970,NA,0,0,1,0,35,4
231361,0.620101009,2,53,0,3,3,3,3,3,4,3,3,4,1,15,85,30,60,85,5,2,5,2,1975,NA,4,1,0,0,39,3
231378,0.375143458,1,13,0,1,4,4,4,1,4,1,5,4,4,85,0,70,50,100,4,2,6,7,1964,NA,0,0,1,0,73,5
231385,0.328648776,4,19,0,2,4,2,4,2,5,2,3,4,4,70,30,70,40,60,3,2,6,6,1975,NA,0,1,1,0,49,4
231392,0.726268408,3,24,0,2,4,4,3,2,5,1,5,4,4,75,0,65,10,55,4,2,5,6,1944,NA,0,0,1,0,44,4
231408,0.527260748,1,34,1,3,5,5,5,2,5,2,5,5,4,100,0,85,0,65,3,2,7,7,NA,NA,0,0,1,0,57,4
231415,3.023941614,3,6,1,1,4,4,5,1,5,1,5,4,4,70,0,0,0,0,4,3,5,4,2016,NA,1,0,0,0,22,2
231422,0.603725566,2,25,0,3,4,4,4,1,5,1,4,5,4,85,0,60,40,NA,2,2,5,6,NA,NA,0,1,1,0,80,5
231439,2.152479542,2,NA,0,2,4,4,4,1,4,2,4,4,4,85,15,85,30,86,NA,2,2,6,2012,NA,0,0,0,0,55,2
231446,0.621634861,2,51,1,3,4,4,4,2,4,2,3,3,4,85,0,70,30,85,2,2,7,7,NA,NA,0,0,0,0,69,4
231453,0.395618201,2,34,1,3,2,3,2,1,2,3,3,2,2,40,70,15,60,100,5,5,5,1,2019,NA,0,0,0,0,65,4
231460,0.41997296,2,48,1,3,2,4,3,1,3,1,4,4,4,60,0,40,15,85,4,2,5,7,2008,NA,0,0,0,0,29,4
231484,1.556280219,2,17,0,3,5,5,5,1,5,1,5,5,4,100,0,100,0,85,1,1,7,7,1952,NA,0,0,1,0,39,4
231491,2.016104676,4,48,0,1,4,4,4,2,5,2,3,4,4,50,15,50,15,85,NA,2,6,4,1900,NA,2,0,0,0,23,4
231507,0.757414331,3,21,1,2,4,4,4,2,4,1,4,4,1,15,100,15,85,15,6,2,6,1,1955,NA,0,0,1,0,47,3
231514,1.087866354,1,NA,0,3,2,1,1,1,3,2,2,3,4,40,15,15,30,70,5,3,NA,4,NA,NA,0,0,0,0,32,5
231552,0.928609085,2,37,1,1,2,3,2,1,3,3,3,3,4,100,0,100,0,70,4,7,4,6,1965,NA,0,0,1,0,60,3
231569,5.241592812,3,37,0,1,1,1,1,1,1,1,2,1,3,50,40,15,30,60,3,2,7,4,2002,NA,1,0,0,0,22,2
231576,1.074524598,4,NA,0,2,3,4,4,1,4,1,2,3,4,60,0,60,50,70,2,4,4,7,1982,NA,1,0,0,0,35,2
231583,0.987210988,1,8,1,2,5,5,5,2,5,1,5,3,4,70,0,85,10,30,2,3,7,7,1963,NA,2,1,0,0,39,4
231590,0.945906914,2,41,1,1,5,5,5,1,5,1,5,5,4,15,0,15,0,0,1,5,7,7,1924,NA,0,0,0,0,27,4
231606,1.106881787,4,8,0,2,3,3,3,2,3,2,3,3,3,0,0,0,0,0,6,2,4,3,NA,NA,0,0,0,0,28,4
231613,0.417130664,2,4,1,2,4,4,4,2,5,1,4,4,4,70,0,90,0,80,2,2,7,6,2000,NA,3,0,0,0,34,3
231620,0.850321847,4,12,0,3,2,3,2,3,2,3,2,2,3,60,40,60,50,70,4,4,2,4,2003,NA,0,0,1,0,58,3
231651,0.340307056,3,42,0,2,3,3,3,3,3,1,3,4,4,50,40,0,0,50,4,4,6,7,1979,NA,1,0,1,0,40,4
231668,1.39968767,4,26,0,4,2,4,4,2,3,2,3,2,4,45,15,25,25,75,4,3,6,5,1917,NA,0,0,1,0,29,5
231675,0.473062013,1,26,1,1,5,5,5,1,5,1,5,5,4,70,0,70,0,60,3,3,7,7,2010,NA,0,0,0,0,75,3
231682,0.454381328,3,36,0,2,5,4,4,2,4,2,4,3,3,35,55,40,50,30,3,6,4,4,2010,NA,4,0,1,0,40,3
231699,0.933559988,2,24,1,3,5,4,4,2,5,2,5,5,4,85,10,70,35,40,4,3,7,7,1974,NA,2,0,1,0,42,5
231705,0.52593882,1,4,1,2,4,5,5,2,5,3,5,5,1,15,100,0,70,50,6,1,6,4,1920,NA,1,0,0,0,62,4
231712,3.177792744,3,39,1,3,3,3,3,2,3,2,3,3,4,50,30,50,50,60,4,4,4,5,1947,NA,3,0,1,0,44,3
231729,0.422806602,2,55,0,1,5,5,5,1,5,1,5,5,4,50,0,70,40,40,NA,5,4,4,2019,NA,0,0,1,0,57,3
231736,0.500398664,1,34,0,1,5,5,5,1,5,1,5,5,4,85,0,60,0,60,4,3,7,7,1990,NA,0,0,0,0,59,3
231743,0.527907284,2,37,0,3,2,1,1,3,2,3,2,1,1,0,85,15,85,95,NA,1,7,4,1999,NA,0,1,0,0,57,3
231750,NA,2,36,0,1,5,5,5,1,5,1,5,5,4,40,0,40,0,-6,1,5,7,7,2018,NA,0,0,1,0,36,3
231767,0.578784169,2,NA,0,3,1,1,1,3,2,3,2,1,2,NA,70,60,60,40,4,4,4,3,NA,NA,1,0,0,0,60,3
231774,0.699087152,1,33,1,1,5,4,5,1,5,2,4,5,4,100,0,85,15,80,2,3,6,7,1958,NA,0,1,1,0,62,4
231781,0.585459216,4,45,0,1,5,5,5,1,5,1,5,5,4,85,0,85,50,50,2,4,1,6,1893,NA,1,0,1,0,24,4
231798,0.774038348,2,39,1,2,4,3,3,2,4,2,3,3,4,85,15,85,15,30,4,3,6,6,1910,NA,1,1,0,0,55,3
231804,0.319700798,2,51,0,3,3,5,4,1,4,1,4,4,1,50,85,15,100,50,6,3,4,1,1954,NA,0,0,1,0,77,4
231811,0.562062974,2,27,1,1,4,4,4,1,5,1,5,5,4,85,0,85,0,70,2,2,7,7,1982,NA,0,0,1,0,80,4
231835,0.47591938,1,13,1,2,5,4,5,1,5,1,4,5,4,90,0,70,0,85,2,2,7,7,2010,NA,0,0,1,0,27,5
231842,0.668265735,1,36,1,5,5,5,5,5,5,5,4,5,4,100,0,100,0,50,4,1,7,7,2017,NA,0,0,0,0,51,3
231859,0.756636895,3,26,1,3,3,3,3,2,2,1,3,2,4,100,0,85,50,50,3,4,7,4,NA,NA,0,0,1,0,58,4
231866,0.469491804,3,12,0,4,3,1,2,3,1,4,2,2,1,15,100,15,100,NA,NA,1,7,4,NA,NA,0,0,1,0,NA,2
231880,1.050613163,1,17,0,5,1,3,3,3,1,4,3,2,1,0,100,0,100,85,6,1,6,2,NA,NA,0,0,0,0,66,2
231897,0.431452984,4,29,1,3,3,4,3,3,4,3,4,3,1,0,100,30,60,50,4,4,4,4,1955,NA,0,0,0,0,46,3
231903,0.579371369,4,45,0,4,2,2,4,3,2,2,5,2,1,0,85,0,70,75,6,2,6,4,1990,NA,3,0,0,0,32,4
231910,NA,1,17,1,5,5,5,5,1,5,3,5,5,1,0,80,0,70,-7,6,1,6,2,2005,NA,0,0,0,0,49,5
231927,0.606010875,1,48,1,2,5,5,5,1,5,1,5,5,4,75,0,90,12,30,3,4,7,7,2012,NA,2,0,1,0,40,4
231941,0.45444779,4,6,0,1,5,4,4,1,5,1,4,5,4,70,0,70,15,50,4,3,7,7,2000,NA,1,0,1,0,42,5
231958,0.326512944,2,55,1,1,5,5,5,1,5,1,4,5,4,100,15,70,30,40,NA,4,2,4,1975,NA,0,0,1,0,80,3
231965,0.608040968,2,27,0,3,3,5,5,1,3,1,5,3,2,20,70,15,60,90,6,1,6,2,1982,NA,1,1,0,0,29,3
231972,1.184390037,3,21,0,3,1,1,1,3,2,3,1,1,1,40,100,50,85,70,4,7,4,4,NA,NA,1,0,0,0,53,3
231989,0.567144584,4,28,0,5,3,4,3,3,3,3,4,3,3,60,40,50,50,70,3,5,4,2,NA,NA,2,0,1,0,34,3
231996,2.258402551,4,48,0,1,4,4,3,1,4,1,4,4,4,30,30,60,0,50,3,3,1,4,2000,NA,0,0,1,1,32,1
232005,0.654811067,3,4,1,1,5,5,5,1,5,1,5,5,4,15,0,1,0,70,4,1,7,6,1980,NA,0,0,1,0,68,2
232036,0.292060445,3,19,0,2,3,4,5,1,3,1,4,5,4,4,0,10,0,30,1,5,7,7,2000,NA,0,1,1,0,37,5
232043,0.308928847,1,48,1,4,1,2,3,3,2,3,2,1,1,0,100,0,85,75,6,1,6,4,1997,NA,0,0,1,0,72,3
232050,0.783625996,1,39,1,1,4,4,5,1,5,1,5,4,4,100,0,85,0,40,3,3,6,7,1900,NA,0,0,1,0,62,3
232067,0.784184167,2,6,0,2,3,3,4,2,4,2,3,3,4,65,NA,50,20,40,3,3,6,4,2001,NA,2,1,0,0,40,3
232074,0.629458285,2,48,0,3,4,4,5,1,4,1,4,4,1,0,100,0,85,85,6,1,6,4,2001,NA,0,0,1,0,80,4
232098,0.464219907,2,30,1,2,2,1,3,3,2,2,2,2,3,70,40,35,35,75,4,2,6,4,2005,NA,0,0,0,0,34,3
232111,0.319106472,1,16,1,3,5,5,5,1,5,2,5,5,4,85,0,100,0,40,1,3,7,7,1989,NA,0,0,1,0,80,5
232128,0.736105589,1,44,1,2,5,5,5,1,5,1,5,5,4,85,0,70,15,75,1,2,7,7,2000,NA,1,0,1,0,71,4
232142,0.542358684,3,12,1,2,3,3,3,3,3,1,3,3,1,15,90,25,75,85,6,2,6,4,NA,NA,0,0,0,0,61,3
232159,1.053237478,4,48,0,4,2,2,3,4,2,4,2,2,1,15,85,15,100,85,2,4,2,4,2010,NA,2,0,0,0,51,5
232180,0.377644291,2,39,0,2,1,3,4,1,2,1,3,2,4,70,0,60,30,30,4,2,1,4,1865,NA,0,1,0,0,50,3
232197,0.308141911,2,6,1,2,2,3,3,2,2,1,4,2,4,30,0,30,3,60,4,5,5,7,1920,NA,0,0,0,0,38,5
232210,0.502382676,1,26,0,1,4,4,4,2,4,3,5,5,4,70,15,60,40,85,4,4,7,6,1965,NA,0,0,0,0,67,3
232227,5.415881204,2,42,1,1,4,4,4,1,4,1,4,4,4,85,0,70,15,50,1,3,7,7,1975,NA,1,0,1,0,63,2
232234,1.126272724,3,20,1,3,3,3,3,3,3,3,3,3,2,15,60,30,60,55,6,1,6,2,1984,NA,0,0,0,0,49,3
232241,1.053301327,4,20,1,2,1,4,2,3,1,3,4,1,1,0,85,0,85,100,6,1,7,1,1940,NA,0,0,1,0,67,4
232258,0.598264244,1,6,1,2,5,5,5,1,5,1,5,5,4,70,0,60,0,35,2,4,7,7,1964,NA,0,0,0,0,60,4
232272,1.968811127,4,21,0,3,3,4,2,4,3,2,2,3,1,0,75,45,65,78,4,4,4,5,1963,NA,0,1,1,1,27,1
232289,0.351332162,2,17,1,3,3,4,4,2,4,2,4,4,4,85,0,90,0,70,2,3,6,7,1980,NA,0,0,0,0,26,5
232296,0.52364094,3,4,0,3,3,3,4,1,4,1,3,3,4,87,0,60,5,70,4,3,6,4,1974,NA,2,1,0,1,50,4
232302,1.238748378,2,10,0,3,2,3,2,2,2,1,2,2,4,85,0,70,20,85,3,2,7,5,2018,NA,0,0,0,0,52,5
232326,0.524720116,2,51,1,4,3,2,4,3,4,3,3,3,1,5,90,0,95,70,6,2,5,2,1990,NA,0,0,0,0,72,5
232333,0.622494208,4,6,1,3,3,4,3,2,3,1,3,2,4,80,0,75,0,60,2,4,7,4,1982,NA,2,1,0,1,35,4
232340,0.361035069,1,44,1,2,3,5,4,1,5,1,4,5,1,15,85,0,70,70,6,2,5,4,2019,NA,3,0,0,0,73,4
232357,NA,4,NA,0,3,3,3,3,3,3,3,3,3,2,0,60,0,100,-6,NA,4,4,7,1965,NA,0,0,0,0,61,4
232364,1.235135961,1,26,0,4,2,2,2,3,2,4,2,2,1,15,85,0,85,60,6,2,6,4,1900,NA,0,0,0,0,59,3
232371,0.464784543,1,48,0,3,2,4,3,1,4,2,4,2,1,15,100,0,85,100,6,2,6,4,1980,NA,0,1,0,0,59,2
232395,1.284228297,2,NA,0,4,2,2,3,4,4,4,2,2,1,15,85,0,70,60,5,2,6,6,NA,NA,NA,0,0,0,36,5
232418,1.472234668,2,44,1,2,1,5,5,2,4,3,4,1,1,50,85,15,85,100,NA,4,2,4,2013,NA,0,0,0,0,56,2
232425,1.704809112,4,42,0,2,2,1,2,2,3,3,2,2,3,40,40,50,50,40,4,4,4,6,2010,NA,0,0,1,0,31,3
232432,1.264787964,1,6,1,3,4,5,4,3,4,1,4,4,4,80,0,100,0,25,1,3,7,7,1980,NA,2,0,0,0,42,1
232449,0.912516149,4,6,0,1,5,5,5,1,5,1,5,5,1,0,85,0,85,85,6,1,6,3,2003,NA,3,1,1,0,37,4
232456,0.468896143,2,42,1,1,4,4,4,3,4,2,4,4,1,0,85,0,85,70,6,1,6,2,1960,NA,0,0,0,0,67,5
232463,0.886022532,2,9,0,3,3,1,1,2,3,1,2,2,4,70,50,70,40,70,2,4,6,2,1983,NA,0,0,1,0,79,5
232487,0.64132655,2,42,1,1,5,5,5,1,5,1,5,5,4,90,0,80,15,50,2,2,7,7,1965,NA,1,1,1,0,49,5
232494,0.313446009,2,32,1,5,3,3,2,4,3,5,3,3,1,40,90,20,75,50,6,2,5,4,2000,NA,0,0,1,0,37,5
232517,0.971277862,1,53,1,3,4,2,3,2,3,3,4,2,3,50,70,50,70,70,5,3,4,3,1914,NA,0,0,1,0,70,2
232524,0.437202401,1,28,1,2,2,3,3,3,3,2,3,3,4,85,50,85,50,70,4,4,6,4,NA,NA,0,0,1,0,58,3
232531,NA,2,51,1,1,5,5,5,1,5,1,5,5,4,70,0,60,30,-6,2,2,6,7,1940,NA,0,0,1,0,25,4
232548,0.621812405,2,12,1,3,3,2,2,3,3,3,2,4,1,30,85,15,70,70,6,2,5,1,2005,NA,3,0,0,0,42,4
232555,0.545941107,3,19,1,3,1,4,2,4,1,3,4,4,3,15,40,0,0,75,4,2,7,4,1993,NA,0,1,0,0,25,3
232579,NA,1,17,0,3,2,3,1,4,2,4,1,2,1,50,70,50,60,-6,4,2,5,4,NA,NA,3,0,0,0,80,5
232586,2.841639199,4,41,0,1,5,5,5,1,5,2,5,5,1,50,70,50,50,50,NA,2,2,7,1975,NA,0,0,1,0,55,2
232593,0.37561641,2,47,1,1,5,5,5,1,5,1,5,5,1,0,100,0,70,70,7,1,7,4,1975,NA,0,1,1,1,57,3
232609,0.849294622,1,36,1,1,5,5,5,1,5,1,5,5,4,100,NA,99,0,20,2,3,7,7,2000,NA,2,1,1,0,44,5
232616,1.528550226,2,19,0,3,4,4,4,1,4,3,4,4,1,15,90,15,100,70,6,2,6,1,1990,NA,0,1,1,0,56,4
232623,3.308133619,3,NA,0,1,3,3,2,1,4,1,4,3,4,40,0,60,40,70,4,4,5,7,NA,NA,0,0,1,0,55,4
232630,0.666346928,1,24,1,2,4,5,5,1,5,1,5,4,4,85,0,85,0,70,3,3,7,7,1985,NA,0,1,1,0,63,3
232647,3.73710544,4,6,0,1,1,1,3,1,1,3,1,1,4,30,30,NA,0,NA,NA,4,4,6,2000,NA,0,0,1,1,40,5
232654,1.893894595,1,55,1,3,2,4,3,3,3,3,4,2,1,0,85,0,85,85,6,2,5,1,NA,NA,0,0,1,0,60,2
232661,1.500146162,4,6,1,2,4,4,3,2,4,1,4,4,4,60,0,50,50,40,NA,4,7,7,1974,NA,0,0,0,0,55,2
232678,1.423034496,2,8,1,2,3,2,3,2,4,2,3,3,2,40,60,40,60,70,4,3,4,4,2016,NA,0,1,0,0,70,2
232685,0.72436784,3,47,0,1,3,5,3,1,5,1,4,5,1,0,85,0,85,50,6,1,6,2,2000,NA,2,0,1,0,52,5
232692,0.619221349,2,55,1,3,2,2,2,1,4,2,5,3,4,75,0,85,12,45,1,3,6,7,1957,NA,0,1,1,0,35,5
232715,0.916533802,2,6,0,2,3,4,3,3,4,1,3,4,4,60,15,50,50,50,2,5,6,4,1985,NA,1,1,0,0,47,3
232722,0.299671747,4,17,0,3,2,1,2,3,2,2,3,2,2,30,70,30,70,NA,5,2,6,4,1972,NA,0,0,1,0,62,3
232746,0.360550016,3,48,0,3,3,2,3,3,3,3,4,4,1,40,65,30,70,60,5,3,6,4,2000,NA,1,0,0,0,35,3
232753,0.407725958,2,55,1,3,4,2,3,3,3,3,3,3,1,15,70,30,60,50,4,4,6,4,NA,NA,0,0,0,0,70,4
232760,1.257175004,4,41,1,3,3,3,3,3,3,3,3,2,3,50,40,70,70,70,NA,4,4,4,2019,NA,1,0,0,0,43,2
232784,0.441842037,3,41,0,4,2,4,3,3,2,3,4,3,3,60,50,50,50,70,4,6,2,7,1972,NA,0,0,1,0,54,3
232791,1.083797283,4,53,1,5,4,3,3,3,4,3,4,4,2,15,85,10,80,85,NA,4,NA,6,2000,NA,1,0,1,0,36,5
232814,1.076804023,2,42,0,3,3,1,2,3,4,3,3,3,2,40,65,20,75,60,6,2,6,1,1995,NA,4,0,0,0,39,4
232821,0.804840515,4,36,0,3,4,3,3,3,4,3,3,4,1,NA,70,30,85,70,4,1,4,4,NA,NA,2,0,1,0,38,3
232852,0.728357612,2,17,0,3,5,5,5,2,5,1,5,4,1,0,100,0,100,70,7,1,6,6,1972,NA,3,0,0,0,44,5
232869,0.623134803,NA,39,0,4,2,1,2,3,2,3,2,2,1,30,85,40,60,100,5,2,5,4,1950,NA,2,0,0,0,41,5
232890,1.968651748,3,25,0,1,5,5,5,1,5,1,5,4,2,30,70,30,40,50,4,2,6,2,2020,NA,2,1,1,0,40,2
232906,0.339513262,2,17,1,4,3,3,3,4,4,3,4,3,4,80,0,70,20,50,2,3,5,6,1965,NA,0,0,0,0,41,5
232913,0.78167782,3,17,1,2,4,4,4,1,4,2,4,4,1,0,100,0,70,100,5,1,5,4,2000,NA,2,1,1,0,44,3
232920,0.26555626,1,26,1,NA,5,5,4,NA,5,1,5,5,4,100,0,85,30,65,4,3,7,6,NA,NA,0,0,1,0,63,3
232937,0.580299599,1,18,0,1,5,5,5,1,5,1,5,5,4,100,0,100,0,60,NA,4,7,7,1952,NA,0,0,1,0,77,3
232951,0.540600823,4,45,0,1,1,1,1,1,1,1,1,1,4,50,30,50,60,85,NA,4,7,6,2000,NA,2,0,1,0,26,3
232968,0.563355284,1,40,1,1,5,5,5,1,5,1,5,5,4,85,0,70,0,30,3,4,5,7,1920,NA,0,0,0,0,68,3
232975,0.621346149,4,41,1,1,5,5,5,1,5,1,5,5,4,30,0,0,0,50,4,2,7,6,NA,NA,0,0,0,0,80,3
232982,0.336959386,2,37,0,2,5,5,5,1,5,1,5,5,4,85,0,70,0,15,1,3,7,7,1980,NA,0,0,1,0,58,3
232999,0.696233173,2,25,1,2,5,5,4,1,5,1,5,4,4,60,40,60,50,60,5,5,4,2,1979,NA,0,0,1,0,NA,2
233008,1.359312757,3,5,0,2,3,3,5,1,3,1,5,3,1,15,70,0,70,60,6,2,6,1,1976,NA,3,0,1,0,43,3
233015,0.545201311,2,48,1,3,2,3,2,1,5,1,3,3,4,85,0,60,15,70,NA,3,6,7,1990,NA,2,0,1,0,37,4
233022,0.833433454,2,51,1,3,3,4,4,2,3,2,4,3,1,0,85,0,70,85,7,1,6,1,1987,NA,1,0,1,1,46,3
233046,0.590843995,3,9,0,4,2,2,3,3,2,2,1,2,4,70,15,85,50,30,3,3,3,6,NA,NA,2,0,1,0,31,2
233053,0.628801741,2,53,1,2,4,5,5,2,5,2,5,5,4,80,0,60,0,40,2,3,7,7,1955,NA,0,0,1,0,74,5
233084,2.284827939,4,6,1,1,4,4,4,1,4,1,4,4,4,60,0,60,15,40,2,3,6,6,1978,NA,0,0,1,0,29,3
233091,0.909016746,1,25,1,3,3,4,3,3,2,3,3,2,1,0,100,0,60,60,6,1,6,4,1956,NA,0,0,0,0,51,2
233107,0.518182612,2,9,0,3,2,2,3,3,2,3,2,3,2,40,70,0,70,85,4,5,4,5,2018,NA,2,0,1,0,36,3
233114,NA,1,36,1,1,5,4,5,1,4,1,5,5,4,100,0,100,0,-7,3,3,6,NA,NA,NA,0,0,1,1,80,3
233121,0.59144278,4,17,0,2,3,3,3,2,3,2,2,2,1,NA,85,0,60,70,5,1,5,5,1970,NA,2,1,0,0,35,4
233138,0.913715926,1,47,1,3,3,4,3,3,3,2,4,3,1,NA,NA,NA,NA,70,6,2,5,1,1800,NA,0,0,1,0,61,4
233145,0.561054284,2,48,0,2,4,4,4,1,5,1,4,4,4,50,15,50,50,40,3,6,7,7,1946,NA,1,0,0,1,23,3
233152,0.616049805,2,48,1,3,4,5,4,1,5,1,4,4,4,85,0,60,30,60,6,4,7,4,1956,NA,0,0,1,0,47,3
233169,0.538805416,3,47,0,4,3,4,2,1,4,2,2,3,1,15,85,30,70,60,NA,2,6,1,1955,NA,0,1,0,0,62,3
233183,0.393255341,4,37,1,5,2,3,4,5,3,4,4,2,1,0,100,0,100,85,7,1,7,2,1952,NA,1,0,1,0,45,5
233206,0.350317011,2,11,0,3,4,2,3,2,4,3,2,3,3,70,30,60,40,70,5,1,6,6,1900,NA,0,0,1,0,72,4
233213,0.463787865,1,19,1,1,5,5,5,1,5,2,5,5,4,90,0,85,0,70,4,3,6,6,1965,NA,0,0,1,0,69,5
233220,1.677354505,3,1,1,4,1,3,3,3,1,4,3,3,1,0,100,0,85,85,6,1,6,1,1919,NA,0,0,0,0,73,2
233237,0.598900372,2,6,1,3,4,5,4,3,5,3,4,5,4,100,0,95,0,65,2,3,7,7,1958,NA,0,0,0,0,76,NA
233244,1.010676295,2,44,0,3,3,5,5,3,3,3,3,3,1,15,85,0,70,70,6,1,6,1,1970,NA,0,1,0,0,55,3
233251,NA,1,28,0,3,1,4,3,2,5,3,4,1,4,70,30,50,30,-6,3,3,3,3,1986,NA,0,1,1,0,70,3
233268,1.330749488,1,39,0,5,5,5,5,3,5,5,5,5,1,0,100,0,85,50,6,1,7,1,1900,NA,0,0,0,0,71,3
233275,0.746884717,1,53,1,1,5,5,4,1,5,1,5,4,4,85,0,60,30,85,4,4,6,4,1954,NA,0,0,1,0,72,4
233299,0.863939337,2,6,1,2,5,5,5,1,5,1,5,5,4,70,0,60,30,50,4,3,7,6,NA,NA,0,0,1,0,58,4
233305,0.597396005,1,37,1,1,4,5,5,1,5,1,5,4,4,85,0,70,0,40,2,3,7,7,1968,NA,1,0,0,0,35,5
233312,0.65074399,1,34,0,4,4,5,4,3,3,4,3,3,1,0,100,0,65,85,6,2,6,2,1950,NA,0,0,0,0,70,3
233329,0.415415872,1,36,0,2,5,5,5,1,5,1,5,5,4,95,0,70,30,40,2,2,7,7,1999,NA,0,0,1,0,71,4
233336,0.390879087,2,35,1,3,3,3,3,2,3,2,3,4,3,85,60,60,60,70,NA,4,3,4,1967,NA,0,1,1,0,61,3
233343,0.905469657,2,50,0,2,4,3,5,1,4,1,4,5,4,50,0,40,40,50,4,2,7,7,1897,NA,0,0,0,0,NA,4
233374,0.579483565,2,8,0,2,4,5,5,2,4,2,5,4,2,15,15,30,60,70,5,2,7,4,1996,NA,0,0,0,0,67,5
233381,0.619084698,1,17,0,5,2,2,3,4,3,4,3,3,1,0,85,0,60,100,6,1,6,2,1970,NA,1,0,1,0,50,4
233398,0.616943427,3,25,0,2,2,4,3,1,3,1,3,3,3,40,30,60,40,60,4,2,6,6,1990,NA,1,0,1,0,32,5
233428,0.689599919,2,33,1,3,3,3,4,1,5,1,4,5,4,70,2,75,25,35,1,3,5,7,1960,NA,0,1,1,0,33,4
233435,0.339864924,2,12,0,2,4,5,4,1,4,1,4,5,4,85,0,85,0,70,4,4,6,6,NA,NA,0,0,0,0,NA,4
233442,0.783547263,2,17,0,3,3,3,3,3,3,3,3,3,4,60,0,60,30,60,2,3,4,7,1953,NA,2,0,1,0,51,4
233459,0.693867072,2,29,0,3,2,2,2,3,3,3,3,3,3,40,35,30,30,60,6,2,5,4,1959,NA,0,0,0,0,54,4
233466,0.358615391,2,34,0,3,2,3,2,1,3,1,5,2,1,0,100,0,100,50,6,1,6,4,1980,NA,0,0,0,0,32,3
233480,0.637612745,1,55,1,2,5,4,4,1,5,1,5,5,4,85,0,40,30,85,5,4,6,7,2001,NA,0,0,1,0,58,5
233497,1.282348854,4,26,1,2,1,1,1,3,1,1,1,1,1,30,60,15,60,60,7,1,5,1,1956,NA,2,0,1,0,50,4
233503,0.670251077,1,12,1,1,5,5,5,1,5,1,5,5,4,100,0,100,0,60,2,2,7,7,1800,NA,1,0,0,0,59,4
233510,2.181456285,4,NA,0,3,5,5,5,1,5,1,5,5,3,70,15,50,50,50,5,4,1,2,1988,NA,2,0,1,0,43,2
233534,0.706928436,4,48,1,2,3,5,3,1,4,1,5,3,4,85,0,70,0,70,4,3,6,6,1990,NA,3,0,0,1,34,4
233541,2.49321458,4,NA,0,1,5,4,4,1,5,1,4,5,4,40,15,40,40,50,NA,6,NA,6,1940,NA,0,1,0,0,54,3
233565,1.352273191,2,37,0,1,5,5,5,1,5,1,5,5,4,85,0,60,0,60,2,2,6,7,1996,NA,1,0,1,0,55,3
233596,0.434161056,4,18,1,2,2,1,1,1,2,1,3,2,4,NA,NA,40,30,50,6,5,2,4,1974,NA,2,0,1,0,56,3
233602,0.645669378,2,49,1,4,1,1,1,3,3,3,4,2,3,50,50,40,40,50,5,3,5,4,2000,NA,4,0,0,0,38,4
233619,0.322230995,2,25,1,2,3,4,4,2,4,3,4,4,4,100,0,70,30,70,NA,2,NA,4,NA,NA,0,0,1,0,80,3
233626,0.562611404,2,25,1,3,3,4,3,3,3,3,4,4,2,0,70,0,70,50,6,2,6,2,2012,NA,0,0,0,0,65,5
233633,0.354661718,2,29,1,4,3,3,3,2,3,3,4,2,4,100,0,70,15,30,2,2,6,6,1967,NA,0,0,1,0,65,5
